,Node,Comune,f
4270,POINT (912647.5407981582 6275094.074871975),puente alto,0.0010621016565028315
4271,POINT (912291.1459864189 6289901.101825751),la reina,0.002482386502142952
4272,POINT (901681.4560972957 6276975.869563707),el bosque,0.0008680569844112029
4273,POINT (910390.9290189706 6296787.036065325),vitacura,0.00207102492399542
4274,POINT (897531.9291124253 6289686.858540086),estacion central,0.0006420614585481064
4275,POINT (917816.1419850314 6294951.142191928),las condes,0.000861109852938272
4276,POINT (911793.4473943469 6289651.923723219),la reina,0.0025855942214174084
4277,POINT (906820.1637903899 6287479.218969518),san joaquin,0.001569900729522442
4278,POINT (905857.4968565784 6280724.176717022),la granja,0.0009852708731099412
4279,POINT (909064.2562873393 6291875.953581361),providencia,0.0043167072223323265
4280,POINT (902661.7814988379 6296134.738420617),conchali,0.0006926748655460423
4281,POINT (897356.3267979156 6300566.767314434),quilicura,0.0011641629809067942
4282,POINT (911691.3483401947 6288275.5048479345),penalolen,0.0017755139292407226
4283,POINT (910010.3146094714 6292142.862079858),providencia,0.004140433694113499
4284,POINT (891329.4518845332 6283088.338297625),maipu,0.001092058902054054
4285,POINT (897890.5595650104 6278481.1160709765),san bernardo,0.0003918068097916483
4286,POINT (900121.658136976 6281619.606212442),lo espejo,0.0005122720883748118
4287,POINT (892499.2988259934 6284878.554014174),maipu,0.0011712733230468074
4288,POINT (902461.8836720239 6276774.051331701),el bosque,0.0007499094705543689
4289,POINT (903778.1871145415 6290852.117314065),santiago,0.0030169849998755776
4290,POINT (903698.7233712778 6282143.22448379),la cisterna,0.001326810285436109
4291,POINT (899895.2159253496 6271637.826605776),san bernardo,0.0006466306571249611
4292,POINT (896803.2703320663 6269951.31310492),san bernardo,0.00026906582574534805
4293,POINT (905683.2960879119 6279727.335271599),la granja,0.0009678271066560481
4294,POINT (902594.4264832605 6284871.212650562),pedro aguirre cerda,0.001372230391624625
4295,POINT (905630.4438548526 6291022.928444728),santiago,0.0033446327003966384
4296,POINT (900221.5213816811 6289708.333750255),estacion central,0.0009631856514115572
4297,POINT (905136.563514296 6289987.876886407),santiago,0.0028472634193519113
4298,POINT (904208.0198938877 6282267.226868461),la cisterna,0.001241301465306366
4299,POINT (901817.8551553597 6301363.824166279),huechuraba,0.0005503194990711123
4300,POINT (906277.0295316823 6290594.195043717),providencia,0.0031420747836481424
4301,POINT (909664.7859796496 6295214.896860696),vitacura,0.0028586643581858502
4302,POINT (910486.0080713346 6279556.681411404),la florida,0.0015352781764803136
4303,POINT (914325.2624879838 6290065.418512696),la reina,0.0015280452243336823
4304,POINT (898255.3371458638 6270952.0142487595),san bernardo,0.000651739204473182
4305,POINT (904566.166086416 6291088.9983895),santiago,0.003461508890407423
4306,POINT (908454.7009396553 6291471.687174195),providencia,0.004156395885437805
4307,POINT (909809.504597079 6278294.391291025),la florida,0.0012352041538448843
4308,POINT (909582.6357761443 6285794.525780714),macul,0.0013061419897413033
4309,POINT (904039.7844583126 6291222.290510319),santiago,0.0032523742101525383
4310,POINT (917017.7721306332 6298335.142777751),las condes,0.0007567365653056764
4311,POINT (904207.2523281316 6286169.513774256),san miguel,0.0018104471955672145
4312,POINT (911151.5859048313 6293017.144572165),las condes,0.004074950889119955
4313,POINT (898031.9654833004 6276193.353498818),san bernardo,0.0008907868327408177
4314,POINT (911481.2480504103 6291775.3261333145),la reina,0.003311582973714608
4315,POINT (915456.0278087838 6297415.238804454),vitacura,0.001774034532206116
4316,POINT (912309.7060995491 6289523.209689921),la reina,0.002287646380295562
4317,POINT (906703.591352229 6292075.673177709),providencia,0.0033056106301561114
4318,POINT (908541.1695863863 6293771.123956801),providencia,0.0035244666253881627
4319,POINT (916669.5401616392 6297491.1799418405),las condes,0.0011230265690934194
4320,POINT (915239.4122211996 6296583.7671067435),las condes,0.0021514985732459025
4321,POINT (909104.02875407 6293689.421585469),las condes,0.0040388806686790886
4322,POINT (906203.2576125544 6286435.2385775475),san joaquin,0.0012402765103280303
4323,POINT (904814.8376591676 6276301.853545987),la pintana,0.0003990710640091634
4324,POINT (912466.1770121676 6277527.619038855),puente alto,0.0012701026352656842
4325,POINT (911587.1841783565 6274988.046556892),puente alto,0.001440857061621419
4326,POINT (912783.0284584622 6285973.471131985),penalolen,0.0008751340783639559
4327,POINT (908593.9362086505 6282907.110718517),la florida,0.001825668712314903
4328,POINT (905375.7211217722 6289484.374389945),santiago,0.0024637866317203994
4329,POINT (895544.3564413735 6287394.479574136),maipu,0.001183725285476579
4330,POINT (913623.5921318411 6289824.519223612),la reina,0.0017744491849121054
4331,POINT (905855.9047631151 6291982.202767437),providencia,0.003189386766762655
4332,POINT (910058.1783552513 6291748.236458022),providencia,0.003964371570332059
4333,POINT (906840.5297860244 6292686.371539865),providencia,0.0029822223055497657
4334,POINT (906086.4421113022 6299138.304473632),huechuraba,0.00041474606362805916
4335,POINT (909299.6310839669 6289600.5248177145),nunoa,0.0035458667608433666
4336,POINT (895078.1059426959 6293827.368277891),cerro navia,0.0003191350217843264
4337,POINT (892046.8420294365 6286328.856505451),maipu,0.0007124341675156558
4338,POINT (910471.1696647045 6294385.088212313),las condes,0.004144287388136883
4339,POINT (902230.6463199919 6290170.535500044),santiago,0.0016644115030217512
4340,POINT (908982.9582899355 6286248.200390732),macul,0.001456532601958672
4341,POINT (911721.4501219089 6290246.6504758615),nunoa,0.0028328417659222636
4342,POINT (907400.1662326405 6280048.215216675),la granja,0.0010188584930616849
4343,POINT (907943.2419897809 6291057.238686968),providencia,0.003873629744270746
4344,POINT (912156.9888907601 6293607.7895016465),las condes,0.003950189602668945
4345,POINT (894276.5928185243 6284075.322334444),maipu,0.0013905139563062032
4346,POINT (907594.588361452 6289870.258696431),nunoa,0.0032624503392827127
4347,POINT (909191.6806055713 6292035.662358476),providencia,0.004348111111494438
4348,POINT (910464.152437591 6295790.8678529365),vitacura,0.0030720092246541387
4349,POINT (904337.2959519605 6288133.672360674),santiago,0.0017578602762718303
4350,POINT (909569.8870776076 6272391.7278502425),puente alto,0.0012180793470546701
4351,POINT (906550.8032281243 6274457.1072353935),la pintana,0.00038091243412665185
4352,POINT (910912.0146548876 6289585.51015147),nunoa,0.002907242980658626
4353,POINT (910321.8584527115 6280595.283586392),la florida,0.001524697986477938
4354,POINT (910732.0930799989 6285865.94237236),macul,0.0011533562240679295
4355,POINT (910482.8301748362 6290176.808695557),nunoa,0.003313006402960305
4356,POINT (910561.3601199621 6294328.698508017),las condes,0.004203724761015325
4357,POINT (893928.5786437474 6284036.793746369),maipu,0.00141321255252705
4358,POINT (916442.728582867 6291819.594458164),las condes,0.0006280968530478337
4359,POINT (914411.2773624818 6297681.293951593),vitacura,0.0019861567535623768
4360,POINT (910266.1580486886 6294060.268807679),las condes,0.004234198047590986
4361,POINT (898857.6127114138 6276105.798219342),san bernardo,0.0012464748948060825
4362,POINT (910691.1426026856 6294051.7627463415),las condes,0.00432281985364834
4363,POINT (912846.6419822027 6290927.175024845),la reina,0.0025527235136872358
4364,POINT (909729.4267165356 6283512.639948051),macul,0.0015409628424164553
4365,POINT (911513.5499466502 6274271.295828806),puente alto,0.0014423694154680428
4366,POINT (898858.6639081459 6291443.673069457),lo prado,0.0007404573109646781
4367,POINT (910788.2210764021 6281748.358335268),la florida,0.0014440840208383692
4368,POINT (911687.7245926268 6296055.348711377),vitacura,0.003709892510823954
4369,POINT (892320.1719013156 6284578.426803067),maipu,0.001168298997725392
4370,POINT (909272.1372468497 6282557.735702183),la florida,0.0017987177257318219
4371,POINT (904486.4045779242 6285522.20639891),san miguel,0.001710800207810631
4372,POINT (913259.2710077651 6295009.215469822),las condes,0.0036427920861664977
4373,POINT (906516.1787662376 6286957.469701342),san joaquin,0.0013527187810912045
4374,POINT (906625.181714012 6290641.78846867),providencia,0.0032155655411013266
4375,POINT (896305.1384195851 6296451.769961569),renca,0.00036918651717918476
4376,POINT (903847.9173079054 6297423.801150832),conchali,0.0006963856757314165
4377,POINT (911477.1502402996 6295565.766133529),las condes,0.003985477480144186
4378,POINT (910544.413855389 6270986.905605901),puente alto,0.0008079084900420608
4379,POINT (914445.8645677498 6290560.211778255),la reina,0.0016170624645755517
4380,POINT (912826.8315735651 6293299.628610846),las condes,0.003364386602570119
4381,POINT (908756.8211459885 6274977.761081126),puente alto,0.0010106313005715643
4382,POINT (910631.2975420997 6290274.088083163),nunoa,0.0032693159519163414
4383,POINT (906838.1028475496 6287478.180551425),macul,0.0015728839332945156
4384,POINT (910610.9557411817 6293466.850476952),las condes,0.004350143437908797
4385,POINT (897849.4089189179 6270340.495950441),san bernardo,0.0005285406225526895
4386,POINT (907568.282930713 6293226.7953708805),providencia,0.0031111928561438212
4387,POINT (912072.5705717605 6290885.643343846),la reina,0.002853058492063636
4388,POINT (896807.7662347336 6300281.886363896),quilicura,0.0011564330358961694
4389,POINT (915322.7324323389 6292796.583748745),las condes,0.0013720015372065894
4390,POINT (904168.7683202678 6286222.413999299),san miguel,0.0018116006086025633
4391,POINT (909352.6251536116 6294121.093443353),las condes,0.0037932795752908858
4392,POINT (905024.2166128051 6289399.353739509),santiago,0.002414799140196711
4393,POINT (902526.8563334947 6283138.7736082915),la cisterna,0.0013244207484716243
4394,POINT (909049.6564774765 6290189.973380443),nunoa,0.003855410581456702
4395,POINT (912429.3345522957 6292143.48176205),las condes,0.0030445644973794463
4396,POINT (894712.0992483557 6283407.994998122),maipu,0.0010878256326224529
4397,POINT (906843.4131565058 6291383.748189487),providencia,0.0034708243548406707
4398,POINT (913194.0057403455 6273534.462059569),puente alto,0.0005526842378946415
4399,POINT (910149.6049103106 6289742.511614061),nunoa,0.003313007200636057
4400,POINT (915772.5370062966 6290793.573424891),la reina,0.0009681109142252171
4401,POINT (903132.6945319154 6291661.555859517),santiago,0.0023273973440330106
4402,POINT (909139.1936008325 6294026.559643261),las condes,0.0037439564796606637
4403,POINT (901540.0160697987 6273456.70373849),san bernardo,0.0006651839210363763
4404,POINT (892695.9422390241 6286089.618046235),maipu,0.001017585427603409
4405,POINT (909781.5577596885 6281841.328429839),la florida,0.0016163534332368414
4406,POINT (916045.795495491 6297067.570338919),las condes,0.0015267740294360988
4407,POINT (912630.532287806 6295199.081408659),las condes,0.004031376263588031
4408,POINT (907847.015591778 6287336.993657922),macul,0.0017671986787982411
4409,POINT (894482.4796622527 6287528.186086091),maipu,0.0011278711419141364
4410,POINT (909868.2591613249 6286086.556222627),macul,0.0013160459981796638
4411,POINT (902977.2242727715 6281529.326694693),la cisterna,0.0012635825315975712
4412,POINT (913985.7694095098 6295175.469892925),las condes,0.00309756152084664
4413,POINT (890769.1544754384 6285337.924062222),maipu,0.0005139643777355176
4414,POINT (904386.180395846 6286776.748979207),san miguel,0.0017644223863368187
4415,POINT (912291.1459864189 6289901.101825751),la reina,0.002482386502142952
4416,POINT (902737.1317126828 6279869.592598716),la cisterna,0.001016592089999722
4417,POINT (904349.0624046256 6287491.314870348),santiago,0.0017214550373449375
4418,POINT (911069.2396208013 6276165.628276329),puente alto,0.0013877308631742528
4419,POINT (907508.509092916 6289296.250794756),nunoa,0.0028930573510181187
4420,POINT (914957.394127385 6297291.997120088),vitacura,0.0020991841194713816
4421,POINT (911558.167963296 6297023.176406506),vitacura,0.002697271415790505
4422,POINT (905629.2742062539 6278752.124202465),la granja,0.0008679162294772142
4423,POINT (903886.5761054219 6291341.524581046),santiago,0.003133054276868343
4424,POINT (915458.964924965 6293780.216285969),las condes,0.0014926800559671412
4425,POINT (910482.8301748362 6290176.808695557),nunoa,0.003313006402960305
4426,POINT (904395.6947526555 6291507.241876934),santiago,0.003406223673029717
4427,POINT (904354.9462743273 6286570.350848947),san miguel,0.0017786897789363102
4428,POINT (909213.7240155893 6295925.320024296),vitacura,0.0016978469732156886
4429,POINT (911827.1684741057 6290271.1418801285),la reina,0.0028012320963255156
4430,POINT (893814.0959213162 6294264.1077121105),cerro navia,0.0001611895582185961
4431,POINT (903373.2085915613 6280091.080384897),la cisterna,0.0009904080196995416
4432,POINT (906302.3343397884 6281635.09382939),la granja,0.0010008209440344432
4433,POINT (910213.9116628078 6293934.34144729),las condes,0.004275428968625451
4434,POINT (917734.1432103256 6295343.2621522825),las condes,0.000977361647969244
4435,POINT (917744.402055762 6296242.880579092),las condes,0.0010171960701745265
4436,POINT (909299.923399497 6291376.1460451465),providencia,0.004140176863627907
4437,POINT (900975.4228433862 6287844.627593044),estacion central,0.0007233984998580114
4438,POINT (895661.0206449572 6298929.44030248),quilicura,0.0005944417931718867
4439,POINT (909035.5441969798 6289296.701574133),nunoa,0.003383669825991765
4440,POINT (906206.222776494 6290063.464439664),nunoa,0.0028523732424881936
4441,POINT (898017.5509515207 6284256.40041845),cerrillos,0.0008921610935954237
4442,POINT (908710.1622943346 6289356.168467697),nunoa,0.0034069393695495354
4443,POINT (912783.0284584622 6285973.471131985),penalolen,0.0008751340783639559
4444,POINT (892454.0246250257 6281782.6563748885),maipu,0.0009535356423296622
4445,POINT (900618.1885798031 6290081.205447856),estacion central,0.0010819244110129027
4446,POINT (912734.0212389547 6291251.3013469465),la reina,0.0026682846483144064
4447,POINT (905509.6497836141 6291219.058766184),santiago,0.003403081391208973
4448,POINT (894276.5928185243 6284075.322334444),maipu,0.0013905139563062032
4449,POINT (898472.3816421686 6278628.966579283),san bernardo,0.00048553607623448076
4450,POINT (904626.4888222741 6287011.681273175),san miguel,0.00172692648485037
4451,POINT (909358.763918353 6280562.315516645),la florida,0.0014113096882696669
4452,POINT (915427.5091366292 6286729.562430557),penalolen,0.00045006405263705256
4453,POINT (901889.9766093846 6277506.597530466),el bosque,0.0008436487498166608
4454,POINT (914330.1934369885 6288932.137616552),la reina,0.0011109283190891513
4455,POINT (903755.9026585289 6291203.590050558),santiago,0.0030371325201388063
4456,POINT (912114.9421945622 6272863.05146516),puente alto,0.0009216231770448532
4457,POINT (901767.5142675431 6285559.761500783),pedro aguirre cerda,0.0009258621306049172
4458,POINT (911795.8263823583 6296785.671030358),vitacura,0.003044609986116364
4459,POINT (912918.4598069589 6280459.28200157),la florida,0.0012226543236531148
4460,POINT (892207.1544131094 6282575.984317455),maipu,0.0011469594634856757
4461,POINT (906416.3182966436 6288316.880743878),santiago,0.0018904805107149163
4462,POINT (909115.8500729266 6283761.930189257),macul,0.0016349530269147501
4463,POINT (903762.6859818026 6297087.070358958),conchali,0.000727009855568325
4464,POINT (909278.1315290232 6290915.30934011),providencia,0.004027281265779741
4465,POINT (903429.2515263872 6281140.395101601),la cisterna,0.0011696151084141001
4466,POINT (910678.9854851217 6289638.630076274),nunoa,0.0030288913634702623
4467,POINT (901945.9789958065 6280598.772995489),la cisterna,0.0009853128362915635
4468,POINT (899823.8128033578 6293796.865715662),quinta normal,0.0006448096278584927
4469,POINT (909391.5614719866 6289585.67310394),nunoa,0.0035172802392718196
4470,POINT (896171.7657332623 6285972.1110668415),maipu,0.0010980409209293061
4471,POINT (898275.3809432045 6285633.072416328),cerrillos,0.0006897169308912195
4472,POINT (897598.0886959634 6288680.724916549),estacion central,0.0007092087542887898
4473,POINT (901535.1055093698 6283151.090255914),lo espejo,0.0008789911662402269
4474,POINT (911828.1427212113 6293809.433962394),las condes,0.00418790525924544
4475,POINT (905736.7919402954 6284333.98274485),san joaquin,0.0011484123889875385
4476,POINT (908645.6825591268 6282933.714386673),la florida,0.0018291156420621457
4477,POINT (915890.4217114414 6273573.558942358),puente alto,0.00014500375892089381
4478,POINT (904485.3757521699 6293560.029978564),independencia,0.0018577488918923957
4479,POINT (909496.6116868708 6293298.95908924),las condes,0.004401292170494571
4480,POINT (908469.5950684192 6284587.592657747),macul,0.0014753600068975162
4481,POINT (904065.0503231105 6290921.817194749),santiago,0.003230612764692284
4482,POINT (914053.5093827131 6297031.094671395),vitacura,0.002575623793085939
4483,POINT (909941.610251989 6274810.632364143),puente alto,0.0013974272028136508
4484,POINT (908852.1139642138 6291309.223333938),providencia,0.004172266809084068
4485,POINT (901057.6072460946 6290148.093151225),estacion central,0.001211411698286771
4486,POINT (893718.6836071031 6286719.129721366),maipu,0.0011931971948116
4487,POINT (908989.2773673257 6293633.337855521),providencia,0.004016521137543615
4488,POINT (912494.3230052744 6294787.986617354),las condes,0.004124324923210498
4489,POINT (909420.4748831501 6296355.904218562),vitacura,0.001531684749920021
4490,POINT (896135.088098818 6288205.052821027),maipu,0.0009313962982332337
4491,POINT (911558.167963296 6297023.176406506),vitacura,0.002697271415790505
4492,POINT (913600.4607974871 6291139.475668291),la reina,0.0022202505235301806
4493,POINT (894121.7596335791 6282432.412976521),maipu,0.0008563308387651342
4494,POINT (909847.6727392864 6279977.033121674),la florida,0.0014062678854872333
4495,POINT (904111.4838006729 6290664.770356884),santiago,0.003163886641366782
4496,POINT (903905.0851463199 6291211.0163436225),santiago,0.0031570806628208117
4497,POINT (908712.5402043314 6282535.476962886),la florida,0.0018384199870845916
4498,POINT (909222.4414665898 6294809.969162569),vitacura,0.0029005997682286485
4499,POINT (893003.2123853634 6286183.185214697),maipu,0.0011028309658778859
4500,POINT (912048.1892708722 6291344.652271697),la reina,0.0029579935978977343
4501,POINT (908619.7179427869 6289718.633459594),nunoa,0.003612380290956536
4502,POINT (907127.5466499268 6289991.099883272),nunoa,0.0030868682844182463
4503,POINT (899049.7968014848 6286353.26429708),cerrillos,0.0005370921144847606
4504,POINT (911142.4724091983 6295565.533563133),vitacura,0.0038121015674490145
4505,POINT (916863.1552086459 6295858.235434147),las condes,0.0012452117723307748
4506,POINT (917712.3533432235 6298595.612807592),las condes,0.0005762390568873568
4507,POINT (917710.1891650467 6298590.719863521),las condes,0.0005778207011862991
4508,POINT (907103.7716249909 6271201.395066151),puente alto,0.000572595340382486
4509,POINT (912476.8784546212 6293930.994675588),las condes,0.003916188764802993
4510,POINT (914615.5630225679 6295009.625010222),las condes,0.002519565517665688
4511,POINT (903577.1395197437 6285835.245702658),san miguel,0.0017683211001154051
4512,POINT (911150.879903431 6278926.054251118),la florida,0.0015828888150151966
4513,POINT (906829.2428101699 6292205.878027745),providencia,0.003304562486597192
4514,POINT (917267.7187191333 6295536.301330061),las condes,0.001136150318455092
4515,POINT (912331.4301722012 6273584.5571978),puente alto,0.0009679575000603169
4516,POINT (910831.0690317466 6294090.337877063),las condes,0.004335516285631168
4517,POINT (901396.887050713 6291730.830956889),santiago,0.0011243584130048948
4518,POINT (908765.5505893985 6282531.4013524335),la florida,0.0018418270877232149
4519,POINT (915716.6129057202 6297413.73866187),las condes,0.001624948880972862
4520,POINT (901169.7704741855 6290194.28072119),estacion central,0.0012502660792126198
4521,POINT (905528.5568161584 6283109.325875194),san joaquin,0.0010902455878594641
4522,POINT (908659.4242880378 6293525.967966115),providencia,0.0038765136109566506
4523,POINT (900423.065152389 6293026.777691243),quinta normal,0.0006768640438995576
4524,POINT (911179.4434414809 6287881.153159073),penalolen,0.0017170700039999696
4525,POINT (898567.4000766629 6272180.027465992),san bernardo,0.0008449086813624245
4526,POINT (909812.9508413748 6295361.372368645),vitacura,0.002847981373282706
4527,POINT (911169.4586876074 6294244.886644467),las condes,0.004357674330507629
4528,POINT (913193.9108692941 6287148.892839655),penalolen,0.0009610919077995081
4529,POINT (909739.7426068094 6293870.932393076),las condes,0.004186367947230981
4530,POINT (914330.1934369885 6288932.137616552),la reina,0.0011109283190891513
4531,POINT (895230.8628361607 6285950.849905759),maipu,0.001340511154959497
4532,POINT (903830.2112199262 6292133.952380442),santiago,0.002747605222218795
4533,POINT (912728.3033777076 6276188.252547847),puente alto,0.0011470525243409625
4534,POINT (902230.6463199919 6290170.535500044),santiago,0.0016644115030217512
4535,POINT (899849.7678371287 6289521.6491300985),estacion central,0.0008803054916716943
4536,POINT (901216.3234648209 6274680.054593567),san bernardo,0.0010402831861363727
4537,POINT (914425.9955296698 6294608.1253713295),las condes,0.002588417919461833
4538,POINT (902189.9359269326 6284156.65798084),pedro aguirre cerda,0.0011713424630023926
4539,POINT (894907.7430124807 6288762.174596548),maipu,0.0007224390403949245
4540,POINT (916035.8483557721 6298072.201132913),vitacura,0.0011590815093328022
4541,POINT (915550.6713899872 6297212.074422585),las condes,0.001798924383728457
4542,POINT (907884.5074232281 6274698.265227627),puente alto,0.0007135497910412939
4543,POINT (908147.6687061172 6292829.552205041),providencia,0.003968677729195467
4544,POINT (913409.0926825312 6280503.0889672),la florida,0.0009081332207764232
4545,POINT (901472.8692224829 6273330.666112052),san bernardo,0.0006543976669273559
4546,POINT (911555.1264485593 6293646.089476306),las condes,0.00421542544988636
4547,POINT (908270.3871415748 6283892.193582465),macul,0.0016247910368170971
4548,POINT (895097.4984721885 6288211.43111033),maipu,0.0009622494197900544
4549,POINT (896676.42524143 6301140.251615955),quilicura,0.0010820420457719004
4550,POINT (908930.598748008 6285686.781202955),macul,0.0013638579025903028
4551,POINT (910583.664045722 6287801.74040392),nunoa,0.0018639439334536855
4552,POINT (899181.1510244694 6286465.556859104),cerrillos,0.0005281304250110648
4553,POINT (912236.7324142421 6276194.204011802),puente alto,0.0013157938891009452
4554,POINT (911956.3306726383 6281811.60827774),la florida,0.0013064720376723617
4555,POINT (908932.387736666 6279380.86081229),la florida,0.0011656257511827462
4556,POINT (911569.9924123143 6291156.554705076),nunoa,0.003084425372980966
4557,POINT (901611.5067367813 6298419.850278646),conchali,0.0005731960488236802
4558,POINT (912050.5330466718 6271712.237258611),puente alto,0.0006245714269207107
4559,POINT (901844.9090413917 6290376.96801666),santiago,0.001519452677019288
4560,POINT (904585.4487099533 6297409.805761895),recoleta,0.0007444299107015099
4561,POINT (902188.6353401152 6285148.0696898755),pedro aguirre cerda,0.0011346251032034074
4562,POINT (902878.4503538914 6286430.07622942),pedro aguirre cerda,0.0013475651495602741
4563,POINT (908190.9965328348 6283203.903544562),la florida,0.0017236630603011433
4564,POINT (916743.506121658 6297345.907904712),las condes,0.00113071489927247
4565,POINT (913666.9334921457 6277711.342998861),puente alto,0.0006946334152317663
4566,POINT (908844.6050406164 6291116.49118753),providencia,0.004123288882350278
4567,POINT (911923.8639943132 6278651.915315341),la florida,0.0015054611550688814
4568,POINT (902948.9179983485 6300757.749653429),huechuraba,0.000679312962517865
4569,POINT (918059.1974971406 6296290.933584754),las condes,0.0009145206800784686
4570,POINT (910685.462768075 6289508.3035249375),nunoa,0.0029645863084869764
4571,POINT (901879.7973585579 6274507.077704347),san bernardo,0.0007786553943310028
4572,POINT (904069.1841900141 6285856.420091443),san miguel,0.0018270227191608834
4573,POINT (897849.4401674687 6270340.49413416),san bernardo,0.0005285444647679482
4574,POINT (913386.8466552149 6280683.008037765),la florida,0.0009180303629530231
4575,POINT (907724.9345306578 6293796.225419869),providencia,0.002626882362412835
4576,POINT (893632.820363705 6282326.313893056),maipu,0.0009318379821294997
4577,POINT (906738.2854315189 6282174.259509076),la granja,0.0011101279884348375
4578,POINT (909904.8035005551 6291155.0198372435),providencia,0.00384954586085953
4579,POINT (892624.6696392045 6286277.840536614),maipu,0.0009451280644805262
4580,POINT (912716.8088635716 6276587.822871154),puente alto,0.0011752482596879509
4581,POINT (906817.3243817587 6279207.510128128),la granja,0.0009497342814645879
4582,POINT (912931.5652445992 6296120.977029227),las condes,0.0035306006495981323
4583,POINT (896078.2015254489 6300240.216954787),quilicura,0.0009912557561731648
4584,POINT (905621.0754315327 6289532.390516077),santiago,0.0024896448213712306
4585,POINT (917295.1264513349 6296443.453692373),las condes,0.0011131142920882734
4586,POINT (903377.6048133993 6300521.300234349),huechuraba,0.0005809609292734922
4587,POINT (914716.218579941 6297820.738901353),vitacura,0.001807893791132553
4588,POINT (905549.1021678525 6277577.74481108),la pintana,0.000647413420486653
4589,POINT (907485.0746728771 6292364.631857524),providencia,0.003663448832406638
4590,POINT (915531.0310932072 6297228.763641758),vitacura,0.0018054036974922499
4591,POINT (896244.6192031456 6284417.802094962),cerrillos,0.000976888250324888
4592,POINT (911207.2433086757 6297002.802162459),vitacura,0.0025269565921416997
4593,POINT (896139.3981084658 6285733.696903167),maipu,0.0011004975466758862
4594,POINT (897283.1341195303 6292289.774696),cerro navia,0.0005949773143122011
4595,POINT (910537.5358222602 6292187.638881722),providencia,0.003921476651293786
4596,POINT (908687.6522625777 6287746.91377854),nunoa,0.0021681889247748398
4597,POINT (912670.9874629942 6278090.255336901),puente alto,0.0012096088492347514
4598,POINT (908851.2739116633 6282078.885346591),la florida,0.0017867923076033754
4599,POINT (911151.1553774714 6293015.664222663),las condes,0.004074401502476402
4600,POINT (904219.7019407027 6286166.2843777565),san miguel,0.0018092398253138338
4601,POINT (909557.0694017924 6288503.38386911),nunoa,0.002688995935654064
4602,POINT (911761.6882983479 6280122.438723282),la florida,0.0017181046300728806
4603,POINT (913689.2623971659 6296011.477282625),las condes,0.003237434559729485
4604,POINT (916705.2923029023 6294562.217170455),las condes,0.0010856384818474596
4605,POINT (901376.329688459 6274407.879591158),san bernardo,0.0009483528252406558
4606,POINT (909513.3925280478 6285405.674421065),macul,0.0012859230623215108
4607,POINT (892188.5779785085 6285862.671202894),maipu,0.0008880130009669806
4608,POINT (913428.4976280995 6293679.304420369),las condes,0.0031010989410609736
4609,POINT (901717.2101373163 6273842.246335938),san bernardo,0.00070006898941633
4610,POINT (905179.1853215012 6288207.864070629),santiago,0.0018116459372655162
4611,POINT (911288.0683275198 6280084.6741186045),la florida,0.0017231470673691243
4612,POINT (902470.3081896487 6268512.628149881),san bernardo,0.00011423463135966151
4613,POINT (911632.819232548 6292694.2964521535),las condes,0.0037057525547311227
4614,POINT (901169.556372215 6290193.289749695),estacion central,0.0012501215532060485
4615,POINT (908619.7891546888 6293949.710575084),providencia,0.0033926160948987405
4616,POINT (905090.1447515592 6278379.017561931),san ramon,0.0007547249826155462
4617,POINT (907556.3662648344 6290445.4371497445),providencia,0.0034961925024598298
4618,POINT (902729.2297373817 6292411.83429913),santiago,0.0016094016187778062
4619,POINT (913825.8124967053 6286920.135619184),penalolen,0.0008489606991772159
4620,POINT (892628.3246287601 6281798.637086593),maipu,0.0009363038094192667
4621,POINT (914854.6706346988 6292287.7506312635),las condes,0.0016264252505083462
4622,POINT (910468.3853733407 6293071.691583139),las condes,0.004304990430388401
4623,POINT (912728.872901475 6276762.740471087),puente alto,0.0011762310379881014
4624,POINT (899271.7415245529 6283715.183376005),cerrillos,0.000754233681949746
4625,POINT (910494.3998551266 6272886.936206335),puente alto,0.0014992318879945652
4626,POINT (901912.5240304538 6268825.007597864),san bernardo,0.00012408614392144787
4627,POINT (903793.1467889585 6284646.252290988),san miguel,0.0017719885325369492
4628,POINT (909669.4669250476 6293110.851020044),providencia,0.004445873391021357
4629,POINT (890804.1051334268 6282327.741189394),maipu,0.0008819130137759453
4630,POINT (898594.2942817765 6275067.077101479),san bernardo,0.0013825778805113737
4631,POINT (909284.9622580053 6294843.484616341),vitacura,0.0029196229970586936
4632,POINT (899648.6762473448 6275513.055127637),san bernardo,0.0014276061020674373
4633,POINT (892628.3246287601 6281798.637086593),maipu,0.0009363038094192667
4634,POINT (900533.5719391969 6274055.469886925),san bernardo,0.0011550800701741316
4635,POINT (896357.7483389324 6284477.466074852),cerrillos,0.0009702659108004057
4636,POINT (913284.5242863591 6289183.81574931),la reina,0.001621481926238273
4637,POINT (908489.521004688 6277921.410647929),la florida,0.0009673000080886451
4638,POINT (894276.5928185243 6284075.322334444),maipu,0.0013905139563062032
4639,POINT (911113.2170269224 6282520.7817454785),la florida,0.0012675694170226277
4640,POINT (910416.4222026003 6293732.979205744),las condes,0.0043541539996616516
4641,POINT (905064.1536780811 6286888.008996372),san joaquin,0.0016095168638097185
4642,POINT (911820.4693443831 6294825.41918484),las condes,0.004328364316405966
4643,POINT (903708.1315852539 6291962.407840325),santiago,0.002748303406309784
4644,POINT (903115.843118615 6283813.037687337),san miguel,0.0015951665603923255
